CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
Tuolumne,,,All,GF,3043,154,120,4,3.9,6,43,8,87,4
Tuolumne,,,All,GM,3158,486,302,45,9.6,14,254,23,108,59
Tuolumne,,,All,RA,45,1,1,0,2.2,0,1,0,0,0
Tuolumne,,,All,RB,42,3,2,0,4.8,1,2,0,0,0
Tuolumne,,,All,RD,47,3,2,0,4.3,0,2,0,1,0
Tuolumne,,,All,RF,38,2,2,0,5.3,0,1,0,1,0
Tuolumne,,,All,RH,1203,124,86,10,7.1,5,60,4,37,11
Tuolumne,,,All,RI,153,25,18,2,11.8,3,13,3,4,2
Tuolumne,,,All,RP,29,3,3,1,10.3,0,1,0,1,1
Tuolumne,,,All,RT,329,30,22,3,6.7,1,12,5,8,3
Tuolumne,,,All,RW,4320,449,286,33,6.6,10,205,19,143,46
Tuolumne,,,All,SD,1073,204,125,15,11.6,7,111,9,47,20
Tuolumne,,,All,SE,160,13,7,0,4.4,0,11,0,1,0
Tuolumne,,,All,SF,78,14,9,0,11.5,1,8,2,3,0
Tuolumne,,,All,SH,248,25,17,2,6.9,1,15,1,5,3
Tuolumne,,,All,SS,3077,426,268,38,8.7,18,206,20,109,50
Tuolumne,,,All,TA,6206,640,422,49,6.8,20,297,31,195,63
Tuolumne,,,"No ",GF,2693,149,115,3,4.3,6,41,8,85,3
Tuolumne,,,"No ",GM,2881,484,300,45,10.4,14,253,23,108,59
Tuolumne,,,"No ",RA,41,1,1,0,2.4,0,1,0,0,0
Tuolumne,,,"No ",RB,36,3,2,0,5.6,1,2,0,0,0
Tuolumne,,,"No ",RD,44,3,2,0,4.5,0,2,0,1,0
Tuolumne,,,"No ",RF,36,2,2,0,5.6,0,1,0,1,0
Tuolumne,,,"No ",RH,1090,121,83,10,7.6,5,59,4,36,11
Tuolumne,,,"No ",RI,146,25,18,2,12.3,3,13,3,4,2
Tuolumne,,,"No ",RP,27,2,2,0,7.4,0,1,0,1,0
Tuolumne,,,"No ",RT,288,30,22,3,7.6,1,12,5,8,3
Tuolumne,,,"No ",RW,3871,446,283,33,7.3,10,203,19,142,46
Tuolumne,,,"No ",SD,1014,204,125,15,12.3,7,111,9,47,20
Tuolumne,,,"No ",SE,157,13,7,0,4.5,0,11,0,1,0
Tuolumne,,,"No ",SF,77,14,9,0,11.7,1,8,2,3,0
Tuolumne,,,"No ",SH,238,25,17,2,7.1,1,15,1,5,3
Tuolumne,,,"No ",SS,2833,425,267,38,9.4,18,205,20,109,50
Tuolumne,,,"No ",TA,5579,633,415,48,7.4,20,294,31,193,62
Tuolumne,,,Yes,GF,416,5,5,1,1.2,0,2,0,2,1
Tuolumne,,,Yes,GM,330,2,2,0,0.6,0,1,0,0,0
Tuolumne,,,Yes,RH,129,3,3,0,2.3,0,1,0,1,0
Tuolumne,,,Yes,RT,50,0,0,0,0,0,0,0,0,0
Tuolumne,,,Yes,RW,540,3,3,0,0.6,0,2,0,1,0
Tuolumne,,,Yes,SD,77,0,0,0,0,0,0,0,0,0
Tuolumne,,,Yes,SH,21,0,0,0,0,0,0,0,0,0
Tuolumne,,,Yes,SS,326,1,1,0,0.3,0,1,0,0,0
Tuolumne,,,Yes,TA,746,7,7,1,0.9,0,3,0,2,1
Ventura,,,All,GF,64490,1811,1302,44,2,343,808,69,487,55
Ventura,,,All,GM,67486,4263,2850,128,4.2,864,2073,307,611,146
Ventura,,,All,GX,111,8,7,0,6.3,3,5,0,0,0
Ventura,,,All,RA,5756,57,45,1,0.8,9,28,5,10,1
Ventura,,,All,RB,1637,128,78,5,4.8,41,60,7,11,5
Ventura,,,All,RD,138,0,0,0,0,0,0,0,0,0
Ventura,,,All,RF,2333,32,27,2,1.2,12,13,2,3,2
Ventura,,,All,RH,81814,4774,3244,124,4,958,2260,309,851,146
Ventura,,,All,RI,223,4,4,0,1.8,1,0,0,2,0
Ventura,,,All,RP,232,16,13,0,5.6,6,7,0,2,0
Ventura,,,All,RT,4856,130,88,6,1.8,27,67,7,18,6
Ventura,,,All,RW,35098,941,660,34,1.9,156,451,46,201,41
Ventura,,,All,SD,19531,2002,1143,63,5.9,404,989,114,302,84
Ventura,,,All,SE,29711,1732,1162,38,3.9,341,831,107,301,47
Ventura,,,All,SF,588,154,85,8,14.5,47,53,6,28,9
Ventura,,,All,SH,5839,515,321,8,5.5,102,242,39,91,14
Ventura,,,All,SM,1183,87,58,0,4.9,19,38,7,18,0
Ventura,,,All,SS,73546,4727,3157,130,4.3,936,2230,307,865,154
Ventura,,,All,TA,132087,6082,4159,172,3.1,1210,2886,376,1098,201
Ventura,,,"No ",GF,61577,1802,1294,43,2.1,342,805,69,484,54
Ventura,,,"No ",GM,64646,4212,2814,128,4.4,854,2049,305,605,146
Ventura,,,"No ",GX,106,8,7,0,6.6,3,5,0,0,0
Ventura,,,"No ",RA,5570,57,45,1,0.8,9,28,5,10,1
Ventura,,,"No ",RB,1460,127,77,5,5.3,40,60,7,11,5
Ventura,,,"No ",RD,60,0,0,0,0,0,0,0,0,0
Ventura,,,"No ",RF,2261,32,27,2,1.2,12,13,2,3,2
Ventura,,,"No ",RH,79119,4747,3224,123,4.1,953,2248,308,848,145
Ventura,,,"No ",RI,201,4,4,0,2,1,0,0,2,0
Ventura,,,"No ",RP,224,15,12,0,5.4,6,7,0,1,0
Ventura,,,"No ",RT,4514,129,87,6,1.9,27,66,7,18,6
Ventura,,,"No ",RW,32920,911,639,34,1.9,151,437,45,196,41
Ventura,,,"No ",SD,18685,1976,1129,63,6,397,979,114,299,84
Ventura,,,"No ",SE,29287,1724,1156,38,3.9,341,827,106,299,47
Ventura,,,"No ",SF,535,154,85,8,15.9,47,53,6,28,9
Ventura,,,"No ",SH,5680,514,320,8,5.6,102,242,39,90,14
Ventura,,,"No ",SM,1180,87,58,0,4.9,19,38,7,18,0
Ventura,,,"No ",SS,71031,4712,3143,129,4.4,935,2225,307,860,153
Ventura,,,"No ",TA,126329,6022,4115,171,3.3,1199,2859,374,1089,200
Ventura,,,Yes,GF,3743,9,8,1,0.2,1,3,0,3,1
Ventura,,,Yes,GM,3637,51,37,0,1,10,24,2,6,0
Ventura,,,Yes,RA,281,0,0,0,0,0,0,0,0,0
Ventura,,,Yes,RB,190,2,2,0,1.1,2,0,0,0,0
Ventura,,,Yes,RD,94,0,0,0,0,0,0,0,0,0
Ventura,,,Yes,RF,92,0,0,0,0,0,0,0,0,0
Ventura,,,Yes,RH,3512,29,23,1,0.7,4,14,1,4,1
Ventura,,,Yes,RI,23,0,0,0,0,0,0,0,0,0
Ventura,,,Yes,RP,12,1,1,0,8.3,0,0,0,1,0
Ventura,,,Yes,RT,401,1,1,0,0.2,0,1,0,0,0
Ventura,,,Yes,RW,2785,27,18,0,0.6,5,12,1,4,0
Ventura,,,Yes,SD,1058,26,14,0,1.3,7,10,0,3,0
Ventura,,,Yes,SE,558,8,7,0,1.3,0,4,1,2,0
Ventura,,,Yes,SF,72,0,0,0,0,0,0,0,0,0
Ventura,,,Yes,SH,230,1,1,0,0.4,0,0,0,1,0
Ventura,,,Yes,SS,3251,15,15,1,0.5,1,5,0,5,1
Ventura,,,Yes,TA,7390,60,45,1,0.6,11,27,2,9,1
Yolo,,,All,GF,15128,533,370,17,2.4,83,273,17,128,20
Yolo,,,All,GM,16001,1604,968,87,6,265,866,53,183,98
Yolo,,,All,GX,80,9,6,0,7.5,1,1,1,6,0
Yolo,,,All,RA,3229,63,50,2,1.5,10,39,3,5,2
Yolo,,,All,RB,926,167,96,11,10.4,32,95,4,13,12
Yolo,,,All,RD,334,15,9,0,2.7,8,6,0,1,0
Yolo,,,All,RF,339,13,7,1,2.1,5,4,0,3,1
Yolo,,,All,RH,14899,1319,825,66,5.5,201,701,39,203,77
Yolo,,,All,RI,171,30,15,0,8.8,4,18,2,5,0
Yolo,,,All,RP,177,3,3,0,1.7,1,2,0,0,0
Yolo,,,All,RT,1593,135,76,9,4.8,30,68,2,10,9
Yolo,,,All,RW,9541,401,263,15,2.8,58,207,21,77,17
Yolo,,,All,SD,4724,608,341,29,7.2,126,332,13,60,35
Yolo,,,All,SE,5748,391,246,20,4.3,44,235,9,50,23
Yolo,,,All,SF,229,94,48,3,21,22,58,3,4,3
Yolo,,,All,SH,540,90,48,8,8.9,16,50,3,10,8
Yolo,,,All,SM,588,44,30,4,5.1,2,21,0,10,5
Yolo,,,All,SS,17485,1755,1062,85,6.1,285,935,60,255,97
Yolo,,,All,TA,31209,2146,1344,104,4.3,349,1140,71,317,118
Yolo,,,"No ",GF,13765,533,370,17,2.7,83,273,17,128,20
Yolo,,,"No ",GM,14485,1561,945,86,6.5,261,832,53,182,97
Yolo,,,"No ",GX,60,9,6,0,10,1,1,1,6,0
Yolo,,,"No ",RA,2866,53,45,1,1.6,8,33,3,5,1
Yolo,,,"No ",RB,856,165,95,11,11.1,32,93,4,13,12
Yolo,,,"No ",RD,254,15,9,0,3.5,8,6,0,1,0
Yolo,,,"No ",RF,310,13,7,1,2.3,5,4,0,3,1
Yolo,,,"No ",RH,14113,1311,819,66,5.8,201,695,39,202,77
Yolo,,,"No ",RI,155,30,15,0,9.7,4,18,2,5,0
Yolo,,,"No ",RP,161,3,3,0,1.9,1,2,0,0,0
Yolo,,,"No ",RT,1414,134,75,9,5.3,29,68,2,10,9
Yolo,,,"No ",RW,8181,379,253,15,3.1,57,187,21,77,17
Yolo,,,"No ",SD,4347,602,340,29,7.8,124,328,13,60,35
Yolo,,,"No ",SE,5244,374,237,20,4.5,44,220,9,50,23
Yolo,,,"No ",SF,215,94,48,3,22.3,22,58,3,4,3
Yolo,,,"No ",SH,506,90,48,8,9.5,16,50,3,10,8
Yolo,,,"No ",SM,587,44,30,4,5.1,2,21,0,10,5
Yolo,,,"No ",SS,16133,1731,1050,84,6.5,282,916,60,255,96
Yolo,,,"No ",TA,28310,2103,1321,103,4.7,345,1106,71,316,117
Yolo,,,Yes,GF,1432,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,GM,1598,43,24,1,1.5,4,34,0,1,1
Yolo,,,Yes,GX,22,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,RA,375,10,6,1,1.6,2,6,0,0,1
Yolo,,,Yes,RB,74,2,1,0,1.4,0,2,0,0,0
Yolo,,,Yes,RD,82,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,RF,29,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,RH,858,8,6,0,0.7,0,6,0,1,0
Yolo,,,Yes,RI,18,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,RP,16,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,RT,191,1,1,0,0.5,1,0,0,0,0
Yolo,,,Yes,RW,1409,22,10,0,0.7,1,20,0,0,0
Yolo,,,Yes,SD,403,6,2,0,0.5,2,4,0,0,0
Yolo,,,Yes,SE,528,17,9,0,1.7,0,15,0,0,0
Yolo,,,Yes,SF,16,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,SH,40,0,0,0,0,0,0,0,0,0
Yolo,,,Yes,SS,1454,24,13,1,0.9,3,19,0,0,1
Yolo,,,Yes,TA,3052,43,24,1,0.8,4,34,0,1,1
Yuba,,,All,GF,7822,340,234,13,3,18,226,16,60,15
Yuba,,,All,GM,8370,903,563,38,6.7,43,660,40,83,48
Yuba,,,All,GX,14,1,1,1,7.1,0,0,0,0,1
Yuba,,,All,RA,1095,38,26,1,2.4,4,24,2,6,1
Yuba,,,All,RB,575,94,59,4,10.3,2,77,3,5,5
Yuba,,,All,RD,262,19,9,1,3.4,1,13,0,4,1
Yuba,,,All,RF,116,7,3,0,2.6,0,4,0,2,0
Yuba,,,All,RH,6600,406,281,14,4.3,19,281,19,52,21
Yuba,,,All,RI,252,34,25,3,9.9,3,24,1,3,3
Yuba,,,All,RP,71,1,1,1,1.4,0,0,0,0,1
Yuba,,,All,RT,1127,93,56,3,5,3,66,0,18,3
Yuba,,,All,RW,6108,552,338,25,5.5,29,397,31,53,29
Yuba,,,All,SD,2566,371,198,18,7.7,29,256,20,34,23
Yuba,,,All,SE,2503,148,97,11,3.9,10,97,6,15,15
Yuba,,,All,SF,171,51,26,3,15.2,2,36,5,2,4
Yuba,,,All,SH,428,58,37,2,8.6,1,40,2,8,4
Yuba,,,All,SM,51,4,4,0,7.8,0,3,1,0,0
Yuba,,,All,SS,10790,1015,635,45,5.9,45,718,43,124,57
Yuba,,,All,TA,16206,1244,798,52,4.9,61,886,56,143,64
Yuba,,,"No ",GF,6998,323,223,12,3.2,15,221,16,53,14
Yuba,,,"No ",GM,7682,865,539,38,7,32,639,39,82,48
Yuba,,,"No ",GX,12,1,1,1,8.3,0,0,0,0,1
Yuba,,,"No ",RA,1062,38,26,1,2.4,4,24,2,6,1
Yuba,,,"No ",RB,548,94,59,4,10.8,2,77,3,5,5
Yuba,,,"No ",RD,197,17,8,1,4.1,0,12,0,4,1
Yuba,,,"No ",RF,103,7,3,0,2.9,0,4,0,2,0
Yuba,,,"No ",RH,6110,392,272,14,4.5,15,275,19,49,21
Yuba,,,"No ",RI,235,26,21,3,8.9,1,19,1,2,3
Yuba,,,"No ",RP,66,1,1,1,1.5,0,0,0,0,1
Yuba,,,"No ",RT,982,84,51,3,5.2,1,62,0,17,3
Yuba,,,"No ",RW,5389,530,322,24,6,24,387,30,50,28
Yuba,,,"No ",SD,2338,365,192,18,8.2,26,253,20,34,23
Yuba,,,"No ",SE,2423,143,94,11,3.9,7,95,6,15,15
Yuba,,,"No ",SF,162,51,26,3,16,2,36,5,2,4
Yuba,,,"No ",SH,400,58,37,2,9.3,1,40,2,8,4
Yuba,,,"No ",SM,51,4,4,0,7.8,0,3,1,0,0
Yuba,,,"No ",SS,9949,977,611,44,6.1,35,699,43,119,56
Yuba,,,"No ",TA,14692,1189,763,51,5.2,47,860,55,135,63
Yuba,,,Yes,GF,917,17,13,1,1.4,3,5,0,7,1
Yuba,,,Yes,GM,775,38,27,0,3.5,11,21,1,1,0
Yuba,,,Yes,RA,36,0,0,0,0,0,0,0,0,0
Yuba,,,Yes,RB,30,0,0,0,0,0,0,0,0,0
Yuba,,,Yes,RD,72,2,1,0,1.4,1,1,0,0,0
Yuba,,,Yes,RF,13,0,0,0,0,0,0,0,0,0
Yuba,,,Yes,RH,537,14,11,0,2,4,6,0,3,0
Yuba,,,Yes,RI,25,7,4,0,16,2,4,0,1,0
Yuba,,,Yes,RT,164,9,5,0,3,2,4,0,1,0
Yuba,,,Yes,RW,811,23,19,1,2.3,5,11,1,3,1
Yuba,,,Yes,SD,258,6,6,0,2.3,3,3,0,0,0
Yuba,,,Yes,SE,87,5,3,0,3.4,3,2,0,0,0
Yuba,,,Yes,SH,38,0,0,0,0,0,0,0,0,0
Yuba,,,Yes,SS,984,38,27,1,2.7,10,19,0,5,1
Yuba,,,Yes,TA,1694,55,40,1,2.4,14,26,1,8,1
